"Col0","IsSuccess","Data.AssetNo","Data.lat","Data.lng","Data.Status","Data.WebID","Message"
556,"TRUE","LE17123",-33.8919417,151.1752257,"working",83134,""
557,"TRUE","LE17127",-33.8916381,151.1757807,"working",83142,""
558,"TRUE","LE17129",-33.891967,151.1758264,"working",83149,""
559,"TRUE","LE17130",-33.8924358,151.1761316,"working",83154,""
560,"TRUE","LE17132",-33.8931619,151.1764378,"working",83163,""
561,"TRUE","LE17140",-33.8937087,151.1767024,"working",83168,""
562,"TRUE","LE17187",-33.8924393,151.1729771,"working",83185,""
563,"TRUE","LE17249",-33.8925179,151.1788518,"working",83189,""
564,"TRUE","LE17250",-33.8921791,151.1787024,"working",83197,""
565,"TRUE","LE17251",-33.891913,151.1786092,"working",83200,""
566,"TRUE","LE17271",-33.8934197,151.1783018,"working",83205,""
567,"TRUE","LE17272",-33.8930835,151.1781554,"working",83209,""
568,"TRUE","LE17273",-33.8927082,151.1779921,"working",83214,""
569,"TRUE","LE17274",-33.892383,151.1778506,"working",83216,""
570,"TRUE","LE17275",-33.8921403,151.177745,"working",83224,""
571,"TRUE","LE17276",-33.8918024,151.1775979,"working",83230,""
572,"TRUE","LE17190",-33.8920663,151.1730405,"working",83233,""
573,"TRUE","LE17194",-33.8922165,151.1743296,"working",83252,""
574,"TRUE","LE17196",-33.891769,151.1740202,"working",83264,""
575,"TRUE","LE17247",-33.893195,151.1791502,"working",83272,""
576,"TRUE","LE17248",-33.8928606,151.1790028,"working",83278,""
577,"TRUE","LE25662",-33.9085061,151.1730048,"working",85306,""
578,"TRUE","LE25661",-33.9086101,151.1733612,"working",85312,""
579,"TRUE","LE25678",-33.9086228,151.1725669,"working",85324,""
580,"TRUE","LE25808",-33.9077465,151.1751082,"working",87413,""
581,"TRUE","LE25810",-33.9078891,151.1746449,"working",87421,""
582,"TRUE","LE25809",-33.9080298,151.1747102,"working",87426,""
583,"TRUE","LE25292",-33.9075393,151.1757527,"working",87442,""
584,"TRUE","LE25652",-33.9080562,151.1743572,"working",87448,""
585,"TRUE","LE25653",-33.9082031,151.1742082,"working",87462,""
586,"TRUE","LE25654",-33.9084171,151.1740109,"working",87483,""
587,"TRUE","LE25660",-33.9086,151.173962,"working",87489,""
588,"TRUE","LE25659",-33.9085969,151.1742191,"working",87496,""
589,"TRUE","LE18861",-33.8933712,151.1881405,"working",87843,""
590,"TRUE","LE18864",-33.8929013,151.1879714,"working",87849,""
591,"TRUE","LE18872",-33.8913436,151.1880212,"working",87857,""
592,"TRUE","LE18907",-33.891631,151.1882234,"working",87941,""
593,"TRUE","LE18908",-33.8919693,151.1879176,"working",88593,""
594,"TRUE","LE18909",-33.8918926,151.188377,"working",88599,""
595,"TRUE","LE17148",-33.8930086,151.1756429,"working",89754,""
596,"TRUE","LE17193",-33.8922,151.1741918,"working",89928,""
597,"TRUE","LE17176",-33.8930117,151.1738603,"working",89930,""
598,"TRUE","LE17389",-33.8951763,151.1765521,"working",90136,""
599,"TRUE","LE17141",-33.8939113,151.1760323,"working",90137,""
600,"TRUE","LE01417",-33.9008502,151.1805876,"working",91402,""
601,"TRUE","LE18011",-33.8944977,151.1725271,"working",91532,""
602,"TRUE","LE35299",-33.8934407,151.1812489,"working",91536,""
603,"TRUE","LE18331",-33.8985898,151.1779851,"working",91783,""
604,"TRUE","LE35292",-33.8935873,151.1816286,"working",92217,""
605,"TRUE","LE07705",-33.8933513,151.1717577,"working",92760,""
606,"TRUE","LE18345",-33.8982854,151.1759759,"working",93043,""
607,"TRUE","LE35427",-33.8915469,151.1826205,"working",93871,""
608,"TRUE","LE40023",-33.8992383,151.1715683,"working",94020,""
609,"TRUE","LE25953",-33.8990908,151.1720778,"working",94228,""
610,"TRUE","LE25957",-33.8993303,151.1719499,"working",94229,""
611,"TRUE","LE25960",-33.9000918,151.1722109,"working",94406,""
612,"TRUE","LE19229",-33.899046,151.1871208,"working",94484,""
613,"TRUE","LE34859",-33.9000001,151.1869478,"working",94485,""
614,"TRUE","LE19230",-33.8993584,151.187064,"working",94486,""
615,"TRUE","LE19235",-33.898991,151.1868719,"working",94487,""
616,"TRUE","LE19034",-33.8985188,151.1880225,"working",94855,""
617,"TRUE","LE34883",-33.9001003,151.1860684,"working",94891,""
618,"TRUE","LE34852",-33.8999953,151.1858646,"working",94893,""
619,"TRUE","LE34850",-33.9000613,151.1858029,"working",94894,""
620,"TRUE","LE18326",-33.8994186,151.1790738,"working",94895,""
621,"TRUE","LE25142",-33.9000954,151.179022,"working",94897,""
622,"TRUE","LE25143",-33.8998259,151.1790677,"working",94898,""
623,"TRUE","LE25972",-33.9009208,151.172056,"working",94904,""
624,"TRUE","LE17372",-33.8971282,151.1790063,"working",94964,""
625,"TRUE","LE35163",-33.8940992,151.1825783,"working",95054,""
626,"TRUE","LE25650",-33.9084228,151.1749312,"working",95513,""
627,"TRUE","LE35093",-33.9032346,151.1831397,"working",95587,""
628,"TRUE","LE35144",-33.8941784,151.1830082,"working",96086,""
629,"TRUE","LE19320",-33.906912,151.1828148,"working",96203,""
630,"TRUE","LE35497",-33.8912775,151.1865376,"working",96428,""
631,"TRUE","LE17458",-33.8975832,151.1715698,"working",96548,""
632,"TRUE","LE35447",-33.8912461,151.1821985,"working",96647,""
633,"TRUE","LE34921",-33.9035301,151.1840749,"working",97171,""
634,"TRUE","LE34837",-33.9025674,151.1851905,"working",97206,""
635,"TRUE","LE19841",-33.9042824,151.1715512,"working",97264,""
636,"TRUE","LE40235",-33.9052783,151.1870211,"working",97543,""
637,"TRUE","LE40234",-33.9052444,151.1867835,"working",97544,""
638,"TRUE","LE40233",-33.9052109,151.1865479,"working",97545,""
639,"TRUE","LE40232",-33.9051771,151.1863113,"working",97546,""
640,"TRUE","LE40231",-33.9051433,151.1860736,"working",97547,""
641,"TRUE","LE40230",-33.9051091,151.1858338,"working",97548,""
642,"TRUE","LE18906",-33.8914403,151.1884203,"working",99246,""
643,"TRUE","LE19073",-33.8987173,151.1878251,"working",99251,""
644,"TRUE","LE19317",-33.9071097,151.1842458,"working",99263,""
645,"TRUE","LE19337",-33.905515,151.1832863,"working",99274,""
646,"TRUE","LE19354",-33.9070208,151.1876536,"working",99282,""
647,"TRUE","LE19355",-33.9073057,151.1873596,"working",99287,""
648,"TRUE","LE19364",-33.9057488,151.181038,"working",99294,""
649,"TRUE","LE19307",-33.907152,151.18381,"working",99312,""
650,"TRUE","LE19309",-33.9072428,151.1845115,"working",99321,""
651,"TRUE","LE19310",-33.9073497,151.1853224,"working",99328,""
652,"TRUE","LE19311",-33.9074475,151.1860571,"working",99334,""
653,"TRUE","LE19313",-33.9073151,151.1858721,"working",99344,""
654,"TRUE","LE19315",-33.9072126,151.1850136,"working",99353,""
655,"TRUE","LE19377",-33.9057572,151.1799903,"working",99359,""
656,"TRUE","LE19409",-33.9059601,151.182803,"working",99418,""
657,"TRUE","LE19410",-33.906213,151.1824581,"working",99425,""
658,"TRUE","LE19079",-33.899103,151.1878158,"working",99531,""
659,"TRUE","LE19251",-33.8973527,151.1854564,"working",99600,""
660,"TRUE","LE19253",-33.897595,151.185291,"working",99603,""
661,"TRUE","LE19299",-33.8994898,151.1837202,"working",99611,""
662,"TRUE","LE19300",-33.8995737,151.1840287,"working",99615,""
663,"TRUE","LE19254",-33.8974276,151.1851413,"held",99618,""
664,"TRUE","LE19256",-33.8974833,151.184712,"working",99625,""
665,"TRUE","LE19302",-33.907294,151.1817689,"working",99628,""
666,"TRUE","LE19303",-33.9071585,151.1820894,"working",99630,""
667,"TRUE","LE19258",-33.8975722,151.1846593,"working",99635,""
668,"TRUE","LE19304",-33.907127,151.1823187,"working",99636,""
669,"TRUE","LE19250",-33.8976381,151.1854858,"working",99641,""
670,"TRUE","LE19306",-33.9070767,151.1830694,"working",99649,""
671,"TRUE","LE19285",-33.8977196,151.1842769,"working",99654,""
672,"TRUE","LE19249",-33.8978804,151.1855141,"working",99660,""
673,"TRUE","LE35040",-33.9008909,151.1807629,"working",100797,""
674,"TRUE","LE35056",-33.9013725,151.1800095,"working",100804,""
675,"TRUE","LE35057",-33.9014175,151.1801671,"working",100809,""
676,"TRUE","LE35058",-33.9015104,151.1805468,"working",100815,""
677,"TRUE","LE35020",-33.9016172,151.1808233,"working",100819,""
678,"TRUE","LE35059",-33.9016631,151.1811685,"working",100825,""
679,"TRUE","LE35019",-33.9018719,151.1807033,"working",100829,""
680,"TRUE","LE35017",-33.9022708,151.1805706,"working",100838,""
681,"TRUE","LE35016",-33.9026692,151.1804381,"working",100842,""
682,"TRUE","LE35015",-33.9029052,151.1803597,"working",100853,""
683,"TRUE","LE35011",-33.9030807,151.1802556,"working",100857,""
684,"TRUE","LE19260",-33.8978219,151.1846872,"working",101103,""
685,"TRUE","LE19248",-33.8980635,151.1856161,"working",101113,""
686,"TRUE","LE19247",-33.8982498,151.1855567,"working",101126,""
687,"TRUE","LE19232",-33.8991517,151.1875287,"working",101133,""
688,"TRUE","LE19262",-33.8982785,151.1848092,"working",101138,""
689,"TRUE","LE19238",-33.8993364,151.186094,"working",101143,""
690,"TRUE","LE19263",-33.8983995,151.1847572,"working",101148,""
691,"TRUE","LE19239",-33.8994686,151.1859827,"working",101153,""
692,"TRUE","LE19244",-33.8985495,151.1855912,"working",101161,""
693,"TRUE","LE19265",-33.8986938,151.1847943,"working",101172,""
694,"TRUE","LE19243",-33.8988649,151.1856276,"working",101181,""
695,"TRUE","LE19268",-33.8990329,151.1848944,"working",101194,""
696,"TRUE","LE19242",-33.8991704,151.185651,"working",101202,""
697,"TRUE","LE19270",-33.8993058,151.184937,"working",101216,""
698,"TRUE","LE18007",-33.8941003,151.1753697,"working",101223,""
699,"TRUE","LE19241",-33.8993879,151.1855483,"working",101224,""
700,"TRUE","LE19240",-33.8995567,151.1854665,"working",101236,""
701,"TRUE","LE18012",-33.8945318,151.1727948,"working",101237,""
702,"TRUE","LE34957",-33.8996435,151.1849139,"working",101240,""
703,"TRUE","LE34950",-33.8998168,151.1851608,"working",101247,""
704,"TRUE","LE19290",-33.8979738,151.1833987,"working",101268,""
705,"TRUE","LE34405",-33.8980399,151.1828104,"working",101276,""
706,"TRUE","LE34427",-33.8981251,151.1816496,"working",101290,""
707,"TRUE","LE34407",-33.8981677,151.1824242,"working",101295,""
708,"TRUE","LE34408",-33.8982178,151.1821856,"working",101299,""
709,"TRUE","LE19292",-33.8983433,151.1834466,"working",101317,""
710,"TRUE","LE34403",-33.8983765,151.1827726,"working",101325,""
711,"TRUE","LE34425",-33.8984749,151.1820093,"working",101329,""
712,"TRUE","LE34402",-33.8985645,151.1830372,"working",101340,""
713,"TRUE","LE19294",-33.898629,151.183484,"working",101345,""
714,"TRUE","LE19295",-33.898735,151.183541,"working",101347,""
715,"TRUE","LE34401",-33.8988432,151.1834295,"working",101356,""
716,"TRUE","LE19296",-33.8989621,151.1835688,"working",101359,""
717,"TRUE","LE18014",-33.8945998,151.1733396,"working",101360,""
718,"TRUE","LE18015",-33.8946405,151.1736838,"working",101364,""
719,"TRUE","LE19287",-33.8978495,151.183939,"working",101369,""
720,"TRUE","LE18021",-33.8942976,151.1715896,"working",101370,""
721,"TRUE","LE19288",-33.8979417,151.1837033,"working",101375,""
722,"TRUE","LE18044",-33.8949009,151.1718341,"working",101376,""
723,"TRUE","LE19283",-33.898033,151.1842901,"working",101382,""
724,"TRUE","LE19281",-33.898633,151.1842805,"working",101395,""
725,"TRUE","LE19278",-33.8989315,151.1843986,"working",101417,""
726,"TRUE","LE17539",-33.8993558,151.1709756,"working",101484,""
727,"TRUE","LE17542",-33.8994887,151.1711584,"working",101490,""
728,"TRUE","LE25711",-33.9076913,151.1714349,"working",103696,""
729,"TRUE","LE25712",-33.9076958,151.1711376,"working",103702,""
730,"TRUE","LE24819",-33.9081396,151.1708722,"working",103714,""
731,"TRUE","LE24817",-33.9084927,151.1714014,"working",103725,""
732,"TRUE","LE25675",-33.9086311,151.1719985,"working",103734,""
733,"TRUE","LE25674",-33.9086794,151.1716263,"working",103740,""
734,"TRUE","LE18305",-33.8959875,151.1769426,"working",103837,""
735,"TRUE","LE18306",-33.896181,151.1762638,"working",103840,""
736,"TRUE","LE35317",-33.8934224,151.1823101,"working",103842,""
737,"TRUE","LE18312",-33.895524,151.1773791,"working",103846,""
738,"TRUE","LE18324",-33.898988,151.1794243,"working",103853,""
739,"TRUE","LE35319",-33.8936735,151.1824059,"working",103854,""
740,"TRUE","LE18328",-33.8986179,151.1781069,"working",103857,""
741,"TRUE","LE18329",-33.8984344,151.1782526,"working",103865,""
742,"TRUE","LE35291",-33.89387,151.1817499,"working",103866,""
743,"TRUE","LE35192",-33.8939605,151.1803634,"working",103871,""
744,"TRUE","LE35195",-33.8940446,151.1811647,"working",103876,""
745,"TRUE","LE35205",-33.8940718,151.1818378,"working",103881,""
746,"TRUE","LE35194",-33.8941353,151.1808591,"working",103887,""
747,"TRUE","LE35207",-33.8941973,151.1818907,"working",103893,""
748,"TRUE","LE35191",-33.8942853,151.1805025,"working",103901,""
749,"TRUE","LE35196",-33.8942884,151.1812677,"working",103908,""
750,"TRUE","LE18270",-33.8921638,151.1710302,"working",103915,""
751,"TRUE","LE35197",-33.8944075,151.1813201,"working",103916,""
752,"TRUE","LE35208",-33.894437,151.181992,"working",103921,""
753,"TRUE","LE35202",-33.8944772,151.1817102,"working",103931,""
754,"TRUE","LE35199",-33.8945727,151.181387,"working",103935,""
755,"TRUE","LE18388",-33.8983541,151.1742728,"working",103940,""
756,"TRUE","LE35289",-33.8936216,151.1806419,"working",103942,""
757,"TRUE","LE35284",-33.8937467,151.1810331,"working",103946,""
758,"TRUE","LE18393",-33.8993335,151.1756883,"working",103950,""
759,"TRUE","LE35204",-33.893951,151.1814778,"working",103955,""
760,"TRUE","LE35206",-33.8941019,151.1819122,"working",103960,""
761,"TRUE","LE35296",-33.8927098,151.181281,"working",103969,""
762,"TRUE","LE35295",-33.8929412,151.181346,"working",103976,""
763,"TRUE","LE25119",-33.9019511,151.1744339,"working",103979,""
764,"TRUE","LE35294",-33.8931779,151.1814491,"working",103986,""
765,"TRUE","LE25120",-33.9022298,151.1745644,"working",103987,""
766,"TRUE","LE35282",-33.8931859,151.1808007,"working",103991,""
767,"TRUE","LE25478",-33.9025432,151.1747121,"working",103994,""
768,"TRUE","LE18355",-33.8989704,151.1760836,"working",103995,""
769,"TRUE","LE35293",-33.8933564,151.1815296,"working",103998,""
770,"TRUE","LE18357",-33.8989631,151.1764067,"working",104001,""
771,"TRUE","LE25477",-33.9026379,151.174235,"working",104002,""
772,"TRUE","LE18359",-33.8987086,151.1765175,"working",104007,""
773,"TRUE","LE35297",-33.892773,151.1810702,"working",104011,""
774,"TRUE","LE25476",-33.9027476,151.1739098,"working",104014,""
775,"TRUE","LE35280",-33.8929154,151.1806865,"working",104018,""
776,"TRUE","LE25475",-33.9029087,151.1734354,"working",104021,""
777,"TRUE","LE18376",-33.898327,151.1745138,"working",104023,""
778,"TRUE","LE35315",-33.8931609,151.1821868,"working",104024,""
779,"TRUE","LE18380",-33.8994288,151.1772654,"working",104027,""
780,"TRUE","LE25474",-33.9030164,151.1731209,"working",104028,""
781,"TRUE","LE35303",-33.8932528,151.1818593,"working",104032,""
782,"TRUE","LE25480",-33.9030398,151.1749438,"working",104034,""
783,"TRUE","LE35283",-33.8935334,151.1809417,"working",104040,""
784,"TRUE","LE25485",-33.9032247,151.1750438,"working",104041,""
785,"TRUE","LE35320",-33.8938857,151.1824863,"working",104048,""
786,"TRUE","LE25487",-33.9033782,151.1745881,"working",104050,""
787,"TRUE","LE25950",-33.9011754,151.1725747,"working",104069,""
788,"TRUE","LE25961",-33.9014836,151.1726786,"working",104074,""
789,"TRUE","LE35312",-33.892739,151.1819895,"working",104085,""
790,"TRUE","LE35313",-33.8927775,151.1820692,"working",104090,""
791,"TRUE","LE35307",-33.8920013,151.181738,"working",104095,""
792,"TRUE","LE25964",-33.901922,151.1729599,"working",104099,""
793,"TRUE","LE25966",-33.9020372,151.1728653,"working",104103,""
794,"TRUE","LE35275",-33.8920818,151.1814289,"working",104105,""
795,"TRUE","LE25998",-33.9020387,151.1734053,"working",104110,""
796,"TRUE","LE35274",-33.8921428,151.1812246,"working",104112,""
797,"TRUE","LE25967",-33.9021968,151.1728868,"working",104118,""
798,"TRUE","LE35311",-33.8925442,151.1819679,"working",104124,""
799,"TRUE","LE35305",-33.8926187,151.1815882,"working",104130,""
800,"TRUE","LE35309",-33.8922626,151.1818483,"working",104136,""
801,"TRUE","LE25107",-33.8999688,151.1732042,"working",104139,""
802,"TRUE","LE25109",-33.900598,151.1734149,"working",105683,""
803,"TRUE","LE25102",-33.9007037,151.1729632,"working",105691,""
804,"TRUE","LE25943",-33.9008405,151.1724656,"working",105699,""
805,"TRUE","LE25113",-33.9012092,151.1736196,"working",105714,""
806,"TRUE","LE25116",-33.9016785,151.1737768,"working",105727,""
807,"TRUE","LE25125",-33.9015575,151.1753231,"working",105731,""
808,"TRUE","LE25122",-33.9016454,151.1750659,"working",105736,""
809,"TRUE","LE25126",-33.9016659,151.1745546,"working",105744,""
810,"TRUE","LE25118",-33.9017472,151.174321,"working",105750,""
811,"TRUE","LE25121",-33.9018258,151.1745191,"working",105759,""
812,"TRUE","LE25117",-33.9019075,151.1738535,"working",105765,""
813,"TRUE","LE25123",-33.9019389,151.1752036,"working",105772,""
814,"TRUE","LE25124",-33.902205,151.1753285,"working",105777,""
815,"TRUE","LE25412",-33.9014609,151.1756241,"working",105784,""
816,"TRUE","LE18370",-33.8978969,151.1783115,"working",105809,""
817,"TRUE","LE18335",-33.8980287,151.1784382,"working",105815,""
818,"TRUE","LE18317",-33.8984117,151.1787093,"working",105822,""
819,"TRUE","LE18318",-33.898544,151.1790657,"working",105829,""
820,"TRUE","LE18322",-33.8989185,151.1792135,"working",105839,""
821,"TRUE","LE18323",-33.8990636,151.1792204,"working",105843,""
822,"TRUE","LE17462",-33.8974543,151.172689,"working",111059,""
823,"TRUE","LE17460",-33.897503,151.1722665,"working",111065,""
824,"TRUE","LE17459",-33.8975383,151.1719591,"working",111073,""
825,"TRUE","LE40020",-33.8975969,151.1733982,"working",111080,""
826,"TRUE","LE17456",-33.897928,151.1717266,"working",111085,""
827,"TRUE","LE25908",-33.8980011,151.1735965,"working",111099,""
828,"TRUE","LE25928",-33.8980326,151.1733981,"working",111105,""
829,"TRUE","LE25925",-33.8981013,151.173077,"working",111114,""
830,"TRUE","LE40022",-33.8981429,151.1727192,"working",111125,""
831,"TRUE","LE25917",-33.8982017,151.1722073,"working",111137,""
832,"TRUE","LE25918",-33.8982389,151.1718705,"working",111143,""
833,"TRUE","LE17139",-33.8934282,151.1765568,"working",111144,""
834,"TRUE","LE25909",-33.898267,151.1737192,"working",111148,""
835,"TRUE","LE17143",-33.8935353,151.1762081,"working",111151,""
836,"TRUE","LE17144",-33.8936646,151.1757844,"working",111155,""
837,"TRUE","LE18377",-33.8983887,151.1739558,"working",111161,""
838,"TRUE","LE17142",-33.8938443,151.1763352,"working",111162,""
839,"TRUE","LE25910",-33.8984467,151.1737982,"working",111165,""
840,"TRUE","LE17302",-33.894127,151.176459,"working",111166,""
841,"TRUE","LE25920",-33.8985908,151.1720281,"working",111172,""
842,"TRUE","LE17303",-33.8944656,151.1766071,"working",111173,""
843,"TRUE","LE17305",-33.8948419,151.1767719,"working",111184,""
844,"TRUE","LE25912",-33.8987385,151.1739421,"working",111185,""
845,"TRUE","LE17306",-33.89508,151.1768733,"working",111189,""
846,"TRUE","LE25923",-33.8988349,151.1730999,"working",111191,""
847,"TRUE","LE17310",-33.8939885,151.1772588,"working",112808,""
848,"TRUE","LE17311",-33.8942592,151.1773776,"working",112816,""
849,"TRUE","LE25951",-33.8989911,151.1727726,"working",112818,""
850,"TRUE","LE17312",-33.8945523,151.1775062,"working",112825,""
851,"TRUE","LE17314",-33.8948257,151.1776262,"working",112837,""
852,"TRUE","LE17315",-33.8951465,151.1777671,"working",112841,""
853,"TRUE","LE17344",-33.8952065,151.1775459,"working",112847,""
854,"TRUE","LE17342",-33.8952942,151.1772543,"working",112852,""
855,"TRUE","LE17115",-33.8926879,151.1766967,"working",112860,""
856,"TRUE","LE17133",-33.8929378,151.1768065,"working",112869,""
857,"TRUE","LE17297",-33.8932947,151.1773148,"working",112879,""
858,"TRUE","LE17138",-33.8933,151.1769649,"working",112881,""
859,"TRUE","LE17136",-33.8935643,151.1770803,"working",112886,""
860,"TRUE","LE17296",-33.8936896,151.1774859,"working",112901,""
861,"TRUE","LE17135",-33.8937815,151.1771768,"working",112906,""
862,"TRUE","LE17294",-33.8937864,151.1779504,"working",112915,""
863,"TRUE","LE17295",-33.8939098,151.1775672,"working",112922,""
864,"TRUE","LE17264",-33.8926309,151.1783771,"working",112927,""
865,"TRUE","LE17265",-33.8928,151.1784514,"working",112934,""
866,"TRUE","LE17267",-33.8929832,151.178532,"working",112950,""
867,"TRUE","LE17290",-33.893039,151.1776219,"working",112955,""
868,"TRUE","LE17268",-33.893242,151.1786457,"working",112959,""
869,"TRUE","LE17293",-33.8934478,151.1778012,"working",112969,""
870,"TRUE","LE17270",-33.8936611,151.1783722,"working",112976,""
871,"TRUE","LE18386",-33.8986159,151.1751651,"working",115033,""
872,"TRUE","LE18378",-33.8986753,151.1745481,"working",115038,""
873,"TRUE","LE18389",-33.8986907,151.1755839,"working",115045,""
874,"TRUE","LE19362",-33.9052239,151.1813544,"working",115736,""
875,"TRUE","LE19361",-33.9055003,151.1813272,"working",115741,""
876,"TRUE","LE19334",-33.905384,151.183271,"working",115754,""
877,"TRUE","LE19360",-33.9055507,151.1816715,"working",115761,""
878,"TRUE","LE19357",-33.9056019,151.1820215,"working",115766,""
879,"TRUE","LE19356",-33.9056535,151.1823746,"working",115773,""
880,"TRUE","LE19333",-33.9056988,151.1831276,"working",115782,""
881,"TRUE","LE19331",-33.9059096,151.1827225,"working",115806,""
882,"TRUE","LE19363",-33.9055485,151.1811639,"working",115822,""
883,"TRUE","LE36205",-33.9042684,151.1813325,"working",115830,""
884,"TRUE","LE36206",-33.9045552,151.1811124,"working",115836,""
885,"TRUE","LE36209",-33.904732,151.1813995,"working",115842,""
886,"TRUE","LE36207",-33.9048057,151.1809213,"working",115848,""
887,"TRUE","LE36210",-33.904932,151.1817802,"working",115860,""
888,"TRUE","LE19366",-33.9062617,151.1812751,"working",115883,""
889,"TRUE","LE19390",-33.906859,151.1809324,"working",115912,""
890,"TRUE","LE19388",-33.9069649,151.1802722,"working",115915,""
891,"TRUE","LE19371",-33.9053472,151.1807333,"working",115921,""
892,"TRUE","LE19379",-33.9059712,151.1805678,"working",115928,""
893,"TRUE","LE19380",-33.9060537,151.1802845,"working",115935,""
894,"TRUE","LE19368",-33.9060928,151.1810731,"working",115940,""
895,"TRUE","LE19384",-33.9061549,151.1801249,"working",115955,""
896,"TRUE","LE07602",-33.8915467,151.1730865,"working",118629,""
897,"TRUE","LE40009",-33.8916126,151.1727494,"working",118640,""
898,"TRUE","LE17198",-33.8916293,151.1737587,"working",118646,""
899,"TRUE","LE17200",-33.8916988,151.1734123,"working",118655,""
900,"TRUE","LE07641",-33.8912774,151.1747801,"working",118690,""
901,"TRUE","LE07638",-33.89151,151.1753281,"working",118697,""
902,"TRUE","LE07640",-33.8915808,151.1748954,"working",118701,""
903,"TRUE","LE07607",-33.8917237,151.1745127,"working",119658,""
904,"TRUE","LE07623",-33.8917774,151.1748841,"working",119666,""
905,"TRUE","LE07622",-33.8917894,151.1749582,"working",119671,""
906,"TRUE","LE17126",-33.8918617,151.1754774,"working",119682,""
907,"TRUE","LE07608",-33.8918669,151.1747698,"working",119689,""
908,"TRUE","LE07620",-33.8918857,151.1748967,"working",119691,""
909,"TRUE","LE17155",-33.8921748,151.1747224,"working",119706,""
910,"TRUE","LE17156",-33.8924623,151.1746444,"working",119711,""
911,"TRUE","LE17179",-33.8927112,151.1742463,"working",119723,""
912,"TRUE","LE17157",-33.8927651,151.1745566,"working",119730,""
913,"TRUE","LE17168",-33.8930714,151.1744736,"working",119737,""
914,"TRUE","LE07625",-33.8914445,151.1755216,"working",119742,""
915,"TRUE","LE17128",-33.8918951,151.1756663,"working",119749,""
916,"TRUE","LE17124",-33.8919822,151.1754953,"working",119756,""
917,"TRUE","LE17122",-33.8920755,151.1755665,"working",119761,""
918,"TRUE","LE17121",-33.8923327,151.1756798,"working",119767,""
919,"TRUE","LE17119",-33.8926472,151.1758183,"working",119779,""
920,"TRUE","LE17118",-33.8929921,151.1759702,"working",119788,""
921,"TRUE","LE17116",-33.8932573,151.176087,"working",119794,""
922,"TRUE","LE17154",-33.8921995,151.174886,"working",119805,""
923,"TRUE","LE17153",-33.8924172,151.1749786,"working",119809,""
924,"TRUE","LE17151",-33.8929025,151.1751852,"working",119823,""
925,"TRUE","LE17150",-33.8931591,151.1752942,"working",119827,""
926,"TRUE","LE17161",-33.8934759,151.1754314,"working",119831,""
927,"TRUE","LE17160",-33.8935695,151.1751106,"working",119837,""
928,"TRUE","LE17165",-33.8936647,151.1748042,"working",119851,""
929,"TRUE","LE17162",-33.893736,151.1755459,"working",119856,""
930,"TRUE","LE27500",-33.908284,151.1814233,"working",120450,""
931,"TRUE","LE26092",-33.9024823,151.1710264,"working",122455,""
932,"TRUE","LE26091",-33.9028138,151.1710452,"working",122469,""
933,"TRUE","LE26090",-33.9029993,151.1712728,"working",122483,""
934,"TRUE","LE24915",-33.9032742,151.1712642,"working",122506,""
935,"TRUE","LE26089",-33.9032902,151.1714088,"working",122511,""
936,"TRUE","LE25453",-33.9039044,151.171696,"working",122533,""
937,"TRUE","LE25452",-33.9040573,151.1716334,"working",122541,""
938,"TRUE","LE25985",-33.9013448,151.1717851,"working",122561,""
939,"TRUE","LE25989",-33.9017777,151.1717981,"working",122580,""
940,"TRUE","LE25992",-33.9020464,151.172025,"working",122597,""
941,"TRUE","LE24925",-33.9007233,151.1709109,"working",122626,""
942,"TRUE","LE24926",-33.9010254,151.1710968,"working",122632,""
943,"TRUE","LE24927",-33.9014261,151.1712501,"working",122638,""
944,"TRUE","LE24928",-33.9016872,151.1713751,"working",122646,""
945,"TRUE","LE34376",-33.9023822,151.1713667,"working",122656,""
946,"TRUE","LE25997",-33.9019738,151.1715145,"working",122668,""
947,"TRUE","LE25996",-33.9022925,151.1716689,"working",122675,""
948,"TRUE","LE24932",-33.8997405,151.1708654,"working",122680,""
949,"TRUE","LE26095",-33.9020876,151.1708366,"working",124546,""
950,"TRUE","LE26094",-33.9022738,151.1709255,"working",124553,""
951,"TRUE","LE35354",-33.8919486,151.1875993,"working",124567,""
952,"TRUE","LE35353",-33.8923617,151.1876376,"working",124573,""
953,"TRUE","LE18858",-33.8940526,151.1882341,"working",124581,""
954,"TRUE","LE35355",-33.8920551,151.1874822,"working",124589,""
955,"TRUE","LE35356",-33.8922301,151.1872645,"working",124595,""
956,"TRUE","LE25947",-33.8992451,151.1733041,"working",124596,""
957,"TRUE","LE35352",-33.8922747,151.1875576,"working",124600,""
958,"TRUE","LE25949",-33.8993604,151.172574,"working",124602,""
959,"TRUE","LE18870",-33.8917445,151.1878236,"working",124606,""
960,"TRUE","LE25959",-33.8994654,151.1721344,"working",124609,""
961,"TRUE","LE18868",-33.892122,151.1879952,"working",124612,""
962,"TRUE","LE25969",-33.9021344,151.172466,"working",124615,""
963,"TRUE","LE18867",-33.8922174,151.1877271,"working",124618,""
964,"TRUE","LE25971",-33.9012394,151.1721596,"working",124627,""
965,"TRUE","LE18863",-33.8931933,151.1879311,"working",124628,""
966,"TRUE","LE25999",-33.9017489,151.1733091,"working",124632,""
967,"TRUE","LE18860",-33.8937784,151.1881372,"working",124641,""
